0,128071,002228,4.280,0.500,59575.0000,3.00,5.56,20200224,110.0000,20250816,128071,30002.620000,20190916
0,128072,002842,15.340,0.600,30192.2300,10.74,19.94,20200226,110.0000,20250820,128072,30184.750000,20190916
0,128073,002615,5.720,0.800,30000.0000,4.00,7.44,20200228,112.0000,20240822,128073,29895.440000,20190911
0,128070,002877,9.510,0.800,23000.0000,,12.36,20200108,112.0000,20250702,128070,22979.830000,20190723
0,128069,002907,18.040,0.700,30000.0000,12.63,23.45,20191230,115.0000,20250624,128069,29981.520000,20190711
0,128067,002727,26.830,0.600,60263.9200,18.78,34.88,20191025,108.0000,20250419,128067,5111.190000,20190517
0,127013,000810,11.390,0.600,104000.0000,7.97,14.81,20191019,113.0000,20250415,127013,97796.730000,20190516
0,128066,002811,9.670,0.800,48000.0000,6.77,12.57,20191023,112.0000,20250417,128066,47981.450000,20190514
0,128065,002497,8.950,0.600,80000.0000,6.27,11.64,20191022,110.0000,20250416,128065,79923.950000,20190510
0,128064,002538,6.070,0.600,80000.0000,4.25,7.89,20191014,110.0000,20250408,128064,79982.410000,20190507
0,127012,001965,8.810,0.300,500000.0000,6.17,11.45,20190930,105.0000,20250322,127012,499985.030000,20190430
0,128063,002631,8.610,0.700,63000.0000,6.03,11.19,20191011,120.0000,20250403,128063,62987.770000,20190424
0,128062,002370,16.250,0.500,96500.0000,11.38,21.13,20191009,115.0000,20250402,128062,96415.420000,20190424
0,128058,002139,5.470,0.600,57300.0000,3.83,7.11,20190916,116.0000,20250307,128058,32701.530000,20190408
0,127011,000887,11.590,0.700,120000.0000,8.11,15.07,20190916,110.0000,20250308,127011,119980.620000,20190404
0,128057,002649,8.720,0.800,57581.5200,6.10,11.34,20190911,112.0000,20250305,128057,52838.190000,20190402
0,128056,002863,6.760,0.800,36800.0000,4.73,8.79,20190906,115.0000,20250228,128056,23762.300000,20190322
0,128053,002551,4.890,0.600,75000.0000,3.42,6.36,20190821,110.0000,20250214,128053,19095.080000,20190307
0,128052,002783,6.670,0.700,32885.4800,4.67,8.67,20190627,110.0000,20241221,128052,3201.130000,20190121
0,128051,002741,12.720,0.700,24930.0000,8.90,16.54,20190621,110.0000,20241214,128051,24890.930000,20190109
0,128050,002865,14.850,0.800,32000.0000,10.40,19.31,20190614,118.0000,20241210,128050,29947.740000,20181227
0,127008,000070,5.540,0.600,41940.0000,3.88,7.20,20190522,108.0000,20231116,127008,5938.210000,20181225
0,128049,002787,7.420,0.700,40000.0000,5.19,9.65,20190603,110.0000,20241127,128049,36316.420000,20181220
0,128048,002839,5.760,0.600,250000.0000,,7.49,20190516,109.0000,20241112,128048,249750.560000,20181129
0,127007,000665,5.580,1.000,173359.2000,3.91,7.25,20190104,108.0000,20240628,127007,121848.880000,20180801
0,127006,000623,20.420,0.600,241300.0000,14.29,26.55,20180919,105.0000,20240313,127006,240735.070000,20180511
0,127005,000783,7.280,1.000,500000.0000,,9.46,20180917,105.0000,20240312,127005,499909.820000,20180411
0,128028,002460,41.680,0.800,92800.0000,29.18,54.18,20180627,106.0000,20231221,128028,91713.170000,20180119
0,128026,002772,11.450,1.000,92000.0000,8.02,14.89,20180619,106.0000,20231213,128026,91940.680000,20180103
0,128025,002728,14.700,1.000,35400.0000,10.29,19.11,20180612,106.0000,20231206,128025,29906.030000,20171228
0,128022,002707,7.910,1.000,70000.0000,5.54,10.28,20180607,106.0000,20231201,128022,45604.750000,20171228
0,128021,002562,5.250,1.000,70000.0000,3.68,6.83,20180604,106.0000,20231128,128021,26549.590000,20171227
0,128023,002284,10.340,1.000,100000.0000,7.24,13.44,20180608,108.0000,20231204,128023,99931.170000,20171226
0,128018,002527,7.420,1.000,88250.5700,5.19,9.65,20180510,106.0000,20231106,128018,88216.890000,20171204
0,128019,002318,7.620,1.000,104000.0000,5.33,9.91,20180514,106.0000,20231108,128019,103970.150000,20171201
0,128017,002597,22.420,1.000,60000.0000,15.69,29.15,20180807,106.0000,20231101,128017,55377.470000,20171127
0,128015,002279,9.480,1.300,78000.0000,6.64,12.32,20171215,108.0000,20230608,128015,77956.900000,20170627
0,127004,000700,7.460,1.500,81366.0000,5.22,9.70,20171204,110.0000,20230602,127004,13152.480000,20170626
0,128014,002753,12.600,1.500,34000.0000,8.82,16.38,20171023,108.0000,20230417,128014,33701.450000,20170512
0,128013,002325,3.100,1.800,120000.0000,2.17,4.03,20170206,108.0000,20220729,128013,119850.730000,20160823
0,127003,000861,3.000,1.800,111100.0000,2.10,3.90,20161216,110.0000,20220608,127003,67399.150000,20160701
0,128012,002496,4.380,1.300,84500.0000,3.07,5.69,20161028,103.0000,20220421,128012,84425.450000,20160517
0,128010,002245,9.250,1.600,51000.0000,6.48,12.03,20160729,108.0000,20220122,128010,50950.110000,20160223
1,110072,600297,4.030,0.200,337000.0000,2.82,5.24,20210224,110.0000,20260818,,337000.000000,20200915
0,128128,002408,8.220,0.300,299000.0000,5.75,10.69,20210226,110.0000,20260820,,299000.000000,20200915
1,113039,601619,3.570,0.300,130000.0000,2.50,4.64,20210301,108.0000,20260824,,130000.000000,20200917
0,128130,002067,3.400,0.300,128000.0000,2.72,4.42,20210304,110.0000,20260831,,128000.000000,20200918
1,110074,600577,3.750,0.400,78700.0000,2.63,4.88,20210225,112.0000,20260819,,78700.000000,20200921
0,128129,002958,5.740,0.200,500000.0000,,7.46,20210301,108.0000,20260825,,500000.000000,20200918
1,113602,603228,35.280,0.400,178000.0000,24.70,45.86,20210301,108.0000,20260824,,178000.000000,20200922
0,123064,300482,93.550,0.300,60000.0000,65.49,121.62,20210308,110.0000,20260901,,60000.000000,20200923
0,123065,300246,40.540,0.400,21900.0000,28.38,40.54,20210311,115.0000,20260904,,21900.000000,20200924
0,128131,002815,19.540,0.300,140000.0000,13.68,25.40,20210311,110.0000,20260907,,140000.000000,20200928
0,128133,002287,30.120,0.400,80000.0000,21.08,39.16,20210329,112.0000,20260922,,80000.000000,20201027
0,128134,002541,43.740,0.300,188000.0000,30.62,56.86,20210415,110.0000,20261009,,188000.000000,
0,123066,300687,22.580,0.400,32000.0000,15.81,29.35,20210322,115.0000,20260916,,32000.000000,20201015
1,113604,603528,10.440,0.400,64000.0000,7.31,13.57,20210419,110.0000,20261013,,64000.000000,
1,110075,600029,6.240,0.200,1600000.0000,4.37,8.11,20210421,106.5000,20261015,,1600000.000000,
0,127022,000703,11.500,0.200,200000.0000,8.05,14.95,20210422,105.0000,20261016,,200000.000000,
0,123067,300382,9.380,0.400,38800.0000,6.57,12.19,20210323,115.0000,20260917,,38800.000000,20201015
0,123069,300505,19.150,0.400,36800.0000,13.41,24.90,20210422,120.0000,20261016,,36800.000000,
0,123068,300657,18.450,0.400,57000.0000,12.92,23.99,20210421,115.0000,20261015,,57000.000000,
0,128132,002941,18.570,0.400,85000.0000,13.00,24.14,20210322,110.0000,20260915,,85000.000000,20201016
0,123070,300438,20.160,0.300,89000.0000,,,20210426,,20261020,,89000.000000,
0,128135,002557,60.830,0.300,134000.0000,,,20210426,,20261020,,134000.000000,
0,123072,300729,73.130,0.500,14200.0000,,,20210427,,20261021,,14200.000000,
0,123071,300569,20.050,0.400,,,,20210427,,20261021,,,
1,113605,603233,83.850,0.300,,,,20210428,,20261022,,,
0,123073,300636,36.340,,,,,20210503,,20261026,,,
0,127023,000932,5.180,0.200,,,,20210429,,20261023,,,
